timestamp,request_id,queue_type,alloc_type,queue_ms,preprocess_ms,inference_ms,postprocess_ms,total_ms
1779981556,0,SPSC,Arena,0.0088,0.9520,8.7040,0.0344,9.6992
1779981556,1,SPSC,Arena,9.5730,0.5370,7.8465,0.0268,17.9833
1779981556,2,SPSC,Arena,17.7615,0.5933,6.7696,0.0149,25.1393
1779981556,3,SPSC,Arena,25.0500,0.6018,6.9189,0.0132,32.5838
1779981556,4,SPSC,Arena,21.3917,0.6027,6.9530,0.0142,28.9616
1779981556,5,SPSC,Arena,18.3970,0.6184,7.1925,0.0187,26.2267
1779981556,6,SPSC,Arena,15.6773,0.6177,6.9979,0.0144,23.3073
1779981556,7,SPSC,Arena,12.8747,0.6031,6.9690,0.0162,20.4630
1779981556,8,SPSC,Arena,20.2370,0.6624,7.0199,0.0189,27.9381
1779981556,9,SPSC,Arena,17.4320,0.6200,6.9301,0.0181,25.0002
1779981556,10,SPSC,Arena,14.4542,0.6027,7.0111,0.0135,22.0815
1779981556,11,SPSC,Arena,22.0733,0.6069,6.8492,0.0158,29.5452
1779981556,12,SPSC,Arena,19.0845,0.6293,7.1177,0.0178,26.8493
1779981556,13,SPSC,Arena,16.3587,0.6118,6.9115,0.0142,23.8961
1779981556,14,SPSC,Arena,13.4247,0.6001,7.1694,0.0126,21.2067
1779981556,15,SPSC,Arena,21.1675,0.6066,6.8329,0.0152,28.6222
1779981556,16,SPSC,Arena,18.2248,0.5963,7.1341,0.0190,25.9742
1779981556,17,SPSC,Arena,15.4888,0.6204,7.1446,0.0220,23.2758
1779981556,18,SPSC,Arena,12.7305,0.5961,7.0426,0.0161,20.3853
1779981556,19,SPSC,Arena,20.3679,0.8377,7.0682,0.0173,28.2911
1779981556,20,SPSC,Arena,17.8191,0.6086,7.0427,0.0181,25.4885
1779981556,21,SPSC,Arena,14.9953,0.6215,7.1523,0.0138,22.7829
1779981556,22,SPSC,Arena,22.6518,0.5958,7.0626,0.0171,30.3273
1779981556,23,SPSC,Arena,19.9351,0.6528,7.3344,0.0176,27.9399
1779981556,24,SPSC,Arena,17.5213,0.6032,7.0595,0.0175,25.2015
1779981556,25,SPSC,Arena,14.6575,0.6053,7.1445,0.0139,22.4212
1779981556,26,SPSC,Arena,22.3309,0.6293,6.9188,0.0148,29.8938
1779981556,27,SPSC,Arena,19.5256,0.6225,7.5876,0.0184,27.7540
1779981556,28,SPSC,Arena,17.2805,0.6126,7.0340,0.0148,24.9419
1779981556,29,SPSC,Arena,14.4047,0.6184,7.1435,0.0128,22.1794
1779981556,30,SPSC,Arena,22.1249,0.6114,7.3166,0.0276,30.0806
1779981557,31,SPSC,Arena,19.7125,1.1893,7.6762,0.0358,28.6138
1779981557,32,SPSC,Arena,18.1655,0.6010,6.9534,0.0164,25.7362
1779981557,33,SPSC,Arena,15.2200,0.6278,7.2409,0.0172,23.1060
1779981557,34,SPSC,Arena,23.0835,0.6325,6.9703,0.0165,30.7027
1779981557,35,SPSC,Arena,20.1597,0.6659,7.2781,0.0224,28.1261
1779981557,36,SPSC,Arena,17.6431,0.6161,7.0607,0.0162,25.3360
1779981557,37,SPSC,Arena,14.7937,0.6203,7.2995,0.0179,22.7313
1779981557,38,SPSC,Arena,22.7170,0.6240,6.9826,0.0168,30.3403
1779981557,39,SPSC,Arena,19.8384,0.6132,7.2717,0.0216,27.7448
1779981557,40,SPSC,Arena,17.2260,0.6143,7.0660,0.0144,24.9208
