timestamp,request_id,queue_type,alloc_type,queue_ms,preprocess_ms,inference_ms,postprocess_ms,total_ms
1779981542,0,SPSC,Standard,0.0134,1.2632,12.7801,0.0707,14.1274
1779981542,1,SPSC,Standard,9.1299,1.3467,10.3286,0.0336,20.8389
1779981542,2,SPSC,Standard,17.8028,1.1862,10.1031,0.0398,29.1319
1779981542,3,SPSC,Standard,26.7958,1.1962,9.7537,0.0530,37.7987
1779981542,4,SPSC,Standard,20.8573,1.2325,10.2676,0.0418,32.3991
1779981542,5,SPSC,Standard,31.8055,1.1661,9.9689,0.0337,42.9742
1779981543,6,SPSC,Standard,32.2904,1.2905,9.5066,0.0241,43.1116
1779981543,7,SPSC,Standard,32.0765,0.6506,8.1845,0.0232,40.9348
1779981543,8,SPSC,Standard,30.3686,0.7871,8.7177,0.0317,39.9051
1779981543,9,SPSC,Standard,19.2954,0.6315,9.8580,0.0616,29.8465
1779981543,10,SPSC,Standard,19.3306,1.1362,11.3716,0.0249,31.8632
1779981543,11,SPSC,Standard,31.8628,0.6152,8.3092,0.0258,40.8131
1779981543,12,SPSC,Standard,29.6335,0.6323,7.5721,0.0222,37.8602
1779981543,13,SPSC,Standard,26.2376,0.6314,7.4565,0.0208,34.3463
1779981543,14,SPSC,Standard,23.4594,0.6161,8.2216,0.0237,32.3208
1779981543,15,SPSC,Standard,21.9004,0.6236,9.1303,0.0178,31.6720
1779981543,16,SPSC,Standard,21.1395,0.6236,8.2589,0.0247,30.0467
1779981543,17,SPSC,Standard,19.5117,0.6149,8.6385,0.0251,28.7902
1779981543,18,SPSC,Standard,18.2481,0.5996,7.9660,0.0300,26.8436
1779981543,19,SPSC,Standard,16.1697,0.6694,7.7213,0.0292,24.5895
1779981543,20,SPSC,Standard,24.5799,0.6355,7.3476,0.0221,32.5852
1779981543,21,SPSC,Standard,21.9389,0.6271,7.4718,0.0227,30.0605
1779981543,22,SPSC,Standard,19.5280,0.6345,7.9169,0.0223,28.1018
1779981543,23,SPSC,Standard,17.5718,0.6032,8.0866,0.0184,26.2800
1779981543,24,SPSC,Standard,15.6248,0.6007,7.2355,0.0154,23.4764
1779981543,25,SPSC,Standard,23.4641,0.5978,7.0420,0.0216,31.1256
1779981543,26,SPSC,Standard,20.5714,0.7578,7.2297,0.0216,28.5805
1779981543,27,SPSC,Standard,18.1344,0.6016,7.1935,0.0216,25.9510
1779981543,28,SPSC,Standard,15.4130,0.6029,7.4747,0.0282,23.5188
1779981543,29,SPSC,Standard,23.5188,0.6079,7.6652,0.0150,31.8068
1779981543,30,SPSC,Standard,21.3401,0.5979,8.3015,0.0211,30.2607
1779981543,31,SPSC,Standard,19.7271,0.5999,7.2028,0.0200,27.5498
1779981543,32,SPSC,Standard,17.0818,0.6034,7.1357,0.0167,24.8375
1779981543,33,SPSC,Standard,14.1770,0.6010,7.0074,0.0148,21.8002
1779981543,34,SPSC,Standard,21.7693,0.5960,7.1291,0.0215,29.5160
1779981543,35,SPSC,Standard,18.8688,0.6020,7.1423,0.0195,26.6326
1779981543,36,SPSC,Standard,16.1397,0.6209,7.0948,0.0180,23.8734
1779981543,37,SPSC,Standard,13.3662,0.6685,7.2855,0.0140,21.3342
1779981543,38,SPSC,Standard,21.3244,0.6208,7.1704,0.0203,29.1359
1779981543,39,SPSC,Standard,18.6208,0.5964,7.1484,0.0176,26.3833
1779981543,40,SPSC,Standard,15.7561,0.5973,7.1219,0.0210,23.4963
1779981543,41,SPSC,Standard,13.0089,0.6161,7.4241,0.0237,21.0728
1779981543,42,SPSC,Standard,21.0716,0.5955,7.1619,0.0209,28.8499
1779981543,43,SPSC,Standard,18.5132,0.6103,7.5887,0.0231,26.7353
1779981543,44,SPSC,Standard,16.3226,0.6037,7.1487,0.0234,24.0985
1779981543,45,SPSC,Standard,13.5453,0.6853,7.4231,0.0215,21.6752
1779981543,46,SPSC,Standard,21.7043,0.6318,7.2472,0.0227,29.6059
1779981543,47,SPSC,Standard,19.2400,0.6225,7.1559,0.0209,27.0393
1779981543,48,SPSC,Standard,16.5618,0.6305,7.2972,0.0322,24.5218
1779981543,49,SPSC,Standard,14.0468,0.8588,7.9007,0.0163,22.8226
1779981543,50,SPSC,Standard,22.8122,0.5964,7.1092,0.0243,30.5421
1779981543,51,SPSC,Standard,20.0859,0.8315,7.7945,0.0222,28.7341
1779981543,52,SPSC,Standard,18.1672,0.6000,6.9413,0.0171,25.7256
1779981543,53,SPSC,Standard,14.6162,0.6149,7.1502,0.0159,22.3972
1779981543,54,SPSC,Standard,22.3550,0.5981,6.9426,0.0170,29.9127
1779981543,55,SPSC,Standard,19.5303,0.6140,7.2367,0.0218,27.4028
1779981543,56,SPSC,Standard,16.9282,0.6107,7.0191,0.0149,24.5728
1779981543,57,SPSC,Standard,14.1372,0.6186,7.1686,0.0144,21.9387
1779981543,58,SPSC,Standard,21.8005,0.5958,7.0825,0.0173,29.4962
1779981543,59,SPSC,Standard,18.9908,0.6468,7.3850,0.0199,27.0424
1779981543,60,SPSC,Standard,16.5959,0.5971,7.1335,0.0149,24.3414
1779981543,61,SPSC,Standard,13.8542,0.5968,7.2266,0.0208,21.6984
1779981543,62,SPSC,Standard,21.5754,0.6201,7.0811,0.0192,29.2958
1779981543,63,SPSC,Standard,18.8945,0.6018,7.3129,0.0280,26.8372
1779981543,64,SPSC,Standard,16.3642,0.5962,7.4736,0.0156,24.4495
1779981543,65,SPSC,Standard,13.9553,0.5972,7.1621,0.0143,21.7289
1779981543,66,SPSC,Standard,21.7217,0.6678,7.3217,0.0218,29.7331
1779981543,67,SPSC,Standard,19.2606,0.6057,7.0978,0.0239,26.9879
1779981543,68,SPSC,Standard,16.5286,0.8926,8.1692,0.0226,25.6130
1779981543,69,SPSC,Standard,15.1908,0.5975,7.2788,0.0188,23.0858
1779981543,70,SPSC,Standard,23.0816,0.6724,7.4775,0.0222,31.2537
1779981543,71,SPSC,Standard,20.7051,0.7460,7.1623,0.0205,28.6339
1779981543,72,SPSC,Standard,18.1448,0.6984,7.4387,0.0207,26.3027
1779981543,73,SPSC,Standard,15.8152,0.7917,7.5724,0.0190,24.1983
